detect_date,oil,probable_oil,possible_oil,other,wind,oil_other,iso3
2018-10-01,5,0,7,20,0,25,CAN
2018-10-01,0,0,2,0,0,0,CHL
2018-10-01,291,39,103,222,1189,513,CHN
2018-10-01,11,1,1,0,0,11,CIV
2018-10-01,73,0,0,0,0,73,CMR
2018-10-01,50,0,0,0,0,50,COD
2018-10-01,78,0,0,0,0,78,COG
2018-10-01,5,0,2,0,0,5,COL
2018-10-01,3,0,4,2,0,5,CUB
2018-10-01,0,0,1,0,0,0,CYM
2018-10-01,0,0,1,0,0,0,CYP
2018-10-01,21,17,2,31,1435,52,DEU
2018-10-01,0,0,1,0,0,0,DJI
2018-10-01,18,2,1,22,512,40,DNK
2018-10-01,0,0,1,0,0,0,DOM
2018-10-01,0,0,4,0,0,0,DZA
2018-10-01,10,1,2,0,0,10,ECU
2018-10-01,190,5,2,6,0,196,EGY
2018-10-01,0,0,3,0,0,0,ERI
2018-10-01,3,7,0,5,0,8,ESP
2018-10-01,0,0,1,1,0,1,EST
2018-10-01,0,0,0,56,5,56,FIN
2018-10-01,0,0,1,0,0,0,FJI
2018-10-01,0,0,3,26,0,26,FRA
2018-10-01,121,0,1,0,0,121,GAB
2018-10-01,172,14,4,20,2174,192,GBR
2018-10-01,1,0,0,0,0,1,GEO
2018-10-01,2,0,11,2,0,4,GHA
2018-10-01,0,0,2,2,0,2,GIN
2018-10-01,0,0,0,1,0,1,GLP
2018-10-01,0,0,2,0,0,0,GMB
2018-10-01,0,0,1,7,0,7,GNB
2018-10-01,13,0,0,0,0,13,GNQ
2018-10-01,4,0,0,3,0,7,GRC
2018-10-01,0,0,1,1,0,1,GUF
2018-10-01,16,0,0,3,0,19,HRV
2018-10-01,556,81,65,137,0,693,IDN
2018-10-01,176,1,35,13,0,189,IND
2018-10-01,3,0,1,3,7,6,IRL
2018-10-01,157,2,0,1,0,158,IRN
2018-10-01,1,0,0,9,0,10,IRQ
2018-10-01,0,0,0,2,0,2,ISL
2018-10-01,5,0,1,0,0,5,ISR
2018-10-01,103,8,4,4,0,107,ITA
2018-10-01,0,0,1,0,0,0,JAM
2018-10-01,0,0,0,1,0,1,JEY
2018-10-01,18,7,38,34,0,52,JPN
2018-10-01,0,0,3,0,0,0,KEN
2018-10-01,3,0,1,6,0,9,KHM
2018-10-01,6,0,60,53,13,59,KOR
2018-10-01,34,1,0,30,0,64,KWT
2018-10-01,0,0,1,0,0,0,LBN
2018-10-01,0,0,1,2,0,2,LBR
2018-10-01,12,0,1,0,0,12,LBY
2018-10-01,0,0,3,1,0,1,LKA
2018-10-01,1,0,0,0,0,1,LTU
2018-10-01,0,0,1,0,0,0,LVA
2018-10-01,0,0,1,0,0,0,MDG
2018-10-01,190,3,13,1,0,191,MEX
2018-10-01,5,3,8,10,0,15,MMR
2018-10-01,0,0,0,3,0,3,MOZ
2018-10-01,0,0,3,0,0,0,MRT
2018-10-01,318,42,46,33,0,351,MYS
2018-10-01,6,0,0,0,0,6,NAM
2018-10-01,431,3,2,1,0,432,NGA
2018-10-01,0,0,2,2,0,2,NIC
2018-10-01,115,12,1,3,293,118,NLD
2018-10-01,14,0,0,9,1,23,NOR
2018-10-01,7,0,2,5,0,12,NZL
2018-10-01,18,0,11,1,0,19,None
2018-10-01,8,0,4,0,0,8,OMN
2018-10-01,0,0,2,0,0,0,PAK
2018-10-01,0,1,6,0,0,0,PAN
2018-10-01,99,1,4,2,0,101,PER
2018-10-01,7,0,8,25,0,32,PHL
2018-10-01,4,0,0,1,0,5,PNG
2018-10-01,9,3,0,5,3,14,POL
2018-10-01,1,0,2,5,0,6,PRK
2018-10-01,0,0,1,0,0,0,PRT
2018-10-01,163,0,3,2,0,165,QAT
2018-10-01,8,0,0,0,0,8,ROU
2018-10-01,12,3,5,4,0,16,RUS
2018-10-01,695,26,8,1,0,696,SAU
2018-10-01,0,0,3,0,0,0,SDN
2018-10-01,2,0,0,0,0,2,SEN
2018-10-01,0,0,0,20,0,20,SGP
2018-10-01,0,0,1,0,0,0,SLB
2018-10-01,0,0,1,3,0,3,SLE
2018-10-01,0,0,0,1,0,1,SLV
2018-10-01,0,0,1,1,0,1,SOM
2018-10-01,0,1,0,0,0,0,SUR
2018-10-01,0,0,1,50,68,50,SWE
2018-10-01,3,0,0,0,0,3,TGO
2018-10-01,420,1,15,146,0,566,THA
2018-10-01,339,4,0,1,0,340,TTO
2018-10-01,14,17,1,0,0,14,TUN
2018-10-01,5,0,13,41,0,46,TUR
2018-10-01,7,7,1,0,2,7,TWN
2018-10-01,2,0,0,0,0,2,TZA
2018-10-01,14,5,3,7,0,21,UKR
2018-10-01,0,0,1,0,0,0,URY
2018-10-01,2301,48,1,578,5,2879,USA
2018-10-01,15,2,2,5,0,20,VEN
2018-10-01,1,0,0,0,0,1,VIR
2018-10-01,40,1,19,116,10,156,VNM
2018-10-01,0,0,1,0,0,0,VUT
2018-10-01,2,0,11,1,0,3,YEM
2018-10-01,1,0,3,1,0,2,ZAF
2018-11-01,245,1,0,0,0,245,AGO
2018-11-01,0,1,0,0,0,0,ALB
2018-11-01,515,1,2,11,0,526,ARE
2018-11-01,0,0,1,0,0,0,ASM
2018-11-01,0,0,1,0,0,0,ATG
2018-11-01,61,1,32,45,0,106,AUS
2018-11-01,0,0,1,5,311,5,BEL
2018-11-01,6,0,0,0,0,6,BEN
2018-11-01,0,0,1,0,0,0,BES
2018-11-01,3,2,0,1,0,4,BGD
2018-11-01,1,0,0,0,0,1,BGR
2018-11-01,7,0,1,1,0,8,BHR
2018-11-01,0,0,4,4,0,4,BHS
2018-11-01,132,13,9,20,0,152,BRA
2018-11-01,122,4,0,0,0,122,BRN
2018-11-01,5,0,6,17,0,22,CAN
2018-11-01,0,0,2,0,0,0,CHL
2018-11-01,289,44,99,225,1265,514,CHN
2018-11-01,11,1,1,0,0,11,CIV
2018-11-01,74,0,0,0,0,74,CMR
2018-11-01,50,0,0,0,0,50,COD
2018-11-01,77,0,0,0,0,77,COG
2018-11-01,5,0,2,0,0,5,COL
2018-11-01,3,0,5,2,0,5,CUB
2018-11-01,0,0,1,0,0,0,CYM
2018-11-01,0,0,1,0,0,0,CYP
2018-11-01,21,17,2,31,1450,52,DEU
2018-11-01,1,0,1,0,0,1,DJI
2018-11-01,18,2,1,22,512,40,DNK
2018-11-01,0,0,1,0,0,0,DOM
2018-11-01,0,0,4,0,0,0,DZA
2018-11-01,10,1,3,0,0,10,ECU
2018-11-01,183,5,2,6,0,189,EGY
2018-11-01,0,0,5,0,0,0,ERI
2018-11-01,3,7,0,5,0,8,ESP
2018-11-01,0,0,1,1,0,1,EST
2018-11-01,0,0,1,59,5,59,FIN
2018-11-01,0,0,1,0,0,0,FJI
2018-11-01,0,0,3,22,0,22,FRA
2018-11-01,117,0,1,0,0,117,GAB
2018-11-01,175,14,4,20,2183,195,GBR
2018-11-01,1,0,0,0,0,1,GEO
2018-11-01,2,0,9,1,0,3,GHA
2018-11-01,0,0,3,2,0,2,GIN
2018-11-01,0,0,0,1,0,1,GLP
2018-11-01,0,0,2,0,0,0,GMB
2018-11-01,0,0,2,9,0,9,GNB
2018-11-01,13,0,0,0,0,13,GNQ
2018-11-01,4,0,0,3,0,7,GRC
2018-11-01,0,0,1,0,0,0,GUF
2018-11-01,16,0,0,3,0,19,HRV
2018-11-01,562,82,62,147,0,709,IDN
2018-11-01,177,1,37,12,0,189,IND
2018-11-01,3,0,1,3,7,6,IRL
2018-11-01,157,2,0,1,0,158,IRN
2018-11-01,1,0,0,8,0,9,IRQ
2018-11-01,0,0,0,2,0,2,ISL
2018-11-01,5,0,1,0,0,5,ISR
2018-11-01,102,8,3,6,0,108,ITA
2018-11-01,0,0,1,0,0,0,JAM
2018-11-01,0,0,0,1,0,1,JEY
2018-11-01,18,12,35,32,0,50,JPN
2018-11-01,0,0,3,0,0,0,KEN
2018-11-01,3,0,1,6,0,9,KHM
2018-11-01,6,0,59,54,13,60,KOR
2018-11-01,32,1,0,27,0,59,KWT
2018-11-01,0,0,1,0,0,0,LBN
2018-11-01,0,0,1,2,0,2,LBR
2018-11-01,12,0,1,0,0,12,LBY
2018-11-01,0,0,3,1,0,1,LKA
2018-11-01,1,0,0,0,0,1,LTU
2018-11-01,0,0,1,0,0,0,LVA
2018-11-01,0,0,1,0,0,0,MDG
2018-11-01,190,3,13,3,0,193,MEX
2018-11-01,4,3,13,10,0,14,MMR
2018-11-01,0,0,0,3,0,3,MOZ
2018-11-01,0,0,3,0,0,0,MRT
2018-11-01,325,48,51,41,0,366,MYS
2018-11-01,6,0,0,0,0,6,NAM
2018-11-01,432,3,2,1,0,433,NGA
2018-11-01,0,0,2,2,0,2,NIC
2018-11-01,116,12,1,3,293,119,NLD
2018-11-01,18,0,0,8,1,26,NOR
2018-11-01,7,0,2,5,0,12,NZL
2018-11-01,18,0,12,1,0,19,None
2018-11-01,6,0,4,0,0,6,OMN
2018-11-01,0,0,2,0,0,0,PAK
2018-11-01,0,1,6,0,0,0,PAN
2018-11-01,99,1,4,1,0,100,PER
2018-11-01,7,0,11,24,0,31,PHL
2018-11-01,4,0,1,1,0,5,PNG
2018-11-01,9,3,0,5,3,14,POL
2018-11-01,1,0,2,5,0,6,PRK
2018-11-01,0,0,1,0,0,0,PRT
2018-11-01,164,0,2,3,0,167,QAT
2018-11-01,8,0,0,0,0,8,ROU
2018-11-01,10,3,6,4,0,14,RUS
2018-11-01,700,24,7,1,0,701,SAU
2018-11-01,2,0,3,0,0,2,SDN
2018-11-01,2,0,0,0,0,2,SEN
2018-11-01,0,0,0,25,0,25,SGP
2018-11-01,0,0,1,0,0,0,SLB
2018-11-01,0,0,1,3,0,3,SLE
2018-11-01,0,0,1,1,0,1,SOM
2018-11-01,0,1,0,0,0,0,SUR
2018-11-01,0,0,1,51,65,51,SWE
2018-11-01,3,0,0,0,0,3,TGO
2018-11-01,420,1,16,149,0,569,THA
2018-11-01,343,3,0,1,0,344,TTO
2018-11-01,14,15,1,0,0,14,TUN
2018-11-01,5,0,14,41,0,46,TUR
2018-11-01,7,7,1,0,2,7,TWN
2018-11-01,2,0,0,0,0,2,TZA
2018-11-01,13,5,3,7,0,20,UKR
2018-11-01,0,0,1,0,0,0,URY
2018-11-01,2288,47,1,566,5,2854,USA
2018-11-01,14,3,2,5,0,19,VEN
2018-11-01,1,0,0,0,0,1,VIR
2018-11-01,41,1,18,112,12,153,VNM
2018-11-01,0,0,1,0,0,0,VUT
2018-11-01,2,0,13,1,0,3,YEM
2018-11-01,1,0,3,1,0,2,ZAF
2018-12-01,244,1,0,0,0,244,AGO
2018-12-01,0,1,0,0,0,0,ALB
2018-12-01,514,0,2,12,0,526,ARE
2018-12-01,0,0,1,0,0,0,ASM
2018-12-01,0,0,1,0,0,0,ATG
2018-12-01,60,2,32,47,0,107,AUS
2018-12-01,0,0,1,5,321,5,BEL
2018-12-01,6,0,0,0,0,6,BEN
2018-12-01,0,0,1,0,0,0,BES
2018-12-01,3,1,0,0,0,3,BGD
2018-12-01,1,0,0,0,0,1,BGR
2018-12-01,6,0,1,1,0,7,BHR
2018-12-01,0,0,3,4,0,4,BHS
2018-12-01,131,12,8,20,0,151,BRA
2018-12-01,123,4,0,0,0,123,BRN
2018-12-01,5,0,6,10,0,15,CAN
2018-12-01,0,0,2,0,0,0,CHL
2018-12-01,295,46,105,240,1318,535,CHN
2018-12-01,11,1,1,0,0,11,CIV
2018-12-01,74,0,0,0,0,74,CMR
2018-12-01,50,0,0,0,0,50,COD
2018-12-01,75,0,0,0,0,75,COG
2018-12-01,5,0,2,0,0,5,COL
2018-12-01,3,0,5,2,0,5,CUB
2018-12-01,0,0,1,0,0,0,CYM
2018-12-01,0,0,1,0,0,0,CYP
2018-12-01,21,17,2,31,1469,52,DEU
2018-12-01,2,0,1,0,0,2,DJI
2018-12-01,18,2,0,23,512,41,DNK
2018-12-01,0,0,1,0,0,0,DOM
2018-12-01,0,0,4,0,0,0,DZA
2018-12-01,10,1,3,0,0,10,ECU
2018-12-01,183,5,2,6,0,189,EGY
2018-12-01,0,0,5,0,0,0,ERI
2018-12-01,3,8,0,5,0,8,ESP
2018-12-01,0,0,1,1,0,1,EST
2018-12-01,0,0,1,56,5,56,FIN
2018-12-01,0,0,1,0,0,0,FJI
2018-12-01,0,0,2,22,0,22,FRA
2018-12-01,118,0,1,0,0,118,GAB
2018-12-01,175,13,4,21,2129,196,GBR
2018-12-01,1,0,0,0,0,1,GEO
2018-12-01,2,0,6,1,0,3,GHA
2018-12-01,0,0,3,2,0,2,GIN
2018-12-01,0,0,2,0,0,0,GMB
2018-12-01,0,0,2,9,0,9,GNB
2018-12-01,13,0,0,0,0,13,GNQ
2018-12-01,4,0,0,3,0,7,GRC
2018-12-01,0,0,1,0,0,0,GUF
2018-12-01,0,0,1,0,0,0,GUY
2018-12-01,16,0,0,3,0,19,HRV
2018-12-01,556,79,61,154,0,710,IDN
2018-12-01,178,3,36,14,0,192,IND
2018-12-01,2,0,1,3,7,5,IRL
2018-12-01,155,2,0,1,0,156,IRN
2018-12-01,1,0,0,9,0,10,IRQ
2018-12-01,0,0,0,2,0,2,ISL
2018-12-01,5,0,1,0,0,5,ISR
2018-12-01,102,8,3,6,0,108,ITA
2018-12-01,0,0,1,0,0,0,JAM
2018-12-01,0,0,0,1,0,1,JEY
2018-12-01,18,13,36,33,0,51,JPN
2018-12-01,0,0,3,0,0,0,KEN
2018-12-01,3,0,1,5,0,8,KHM
2018-12-01,6,0,58,51,12,57,KOR
2018-12-01,32,1,0,31,0,63,KWT
2018-12-01,0,0,1,0,0,0,LBN
2018-12-01,0,0,2,2,0,2,LBR
2018-12-01,12,0,1,0,0,12,LBY
2018-12-01,0,0,3,1,0,1,LKA
2018-12-01,1,0,0,0,0,1,LTU
2018-12-01,0,0,1,0,0,0,LVA
2018-12-01,0,0,1,0,0,0,MDG
2018-12-01,193,2,13,3,0,196,MEX
2018-12-01,4,4,19,10,0,14,MMR
2018-12-01,0,0,0,3,0,3,MOZ
2018-12-01,0,0,3,0,0,0,MRT
2018-12-01,328,50,53,46,0,374,MYS
2018-12-01,8,0,0,0,0,8,NAM
2018-12-01,437,3,3,1,0,438,NGA
2018-12-01,0,0,2,2,0,2,NIC
2018-12-01,117,12,1,4,293,121,NLD
2018-12-01,20,0,0,7,1,27,NOR
2018-12-01,7,0,2,5,0,12,NZL
2018-12-01,19,0,10,3,0,22,None
2018-12-01,6,0,3,0,0,6,OMN
2018-12-01,0,0,2,0,0,0,PAK
2018-12-01,0,1,6,0,0,0,PAN
2018-12-01,99,1,6,1,0,100,PER
2018-12-01,7,0,11,24,0,31,PHL
2018-12-01,4,0,1,1,0,5,PNG
2018-12-01,9,3,0,5,3,14,POL
2018-12-01,1,0,2,3,0,4,PRK
2018-12-01,0,0,1,0,0,0,PRT
2018-12-01,164,0,2,3,0,167,QAT
2018-12-01,8,0,0,0,0,8,ROU
2018-12-01,8,3,6,3,0,11,RUS
2018-12-01,703,24,8,2,0,705,SAU
2018-12-01,2,0,3,0,0,2,SDN
2018-12-01,3,0,0,0,0,3,SEN
2018-12-01,0,0,0,37,0,37,SGP
2018-12-01,0,0,1,0,0,0,SLB
2018-12-01,0,0,1,3,0,3,SLE
2018-12-01,0,0,1,1,0,1,SOM
2018-12-01,0,1,0,0,0,0,SUR
2018-12-01,0,0,1,50,65,50,SWE
2018-12-01,3,0,0,0,0,3,TGO
2018-12-01,420,1,16,159,0,579,THA
2018-12-01,338,3,0,1,0,339,TTO
2018-12-01,14,16,1,0,0,14,TUN
2018-12-01,6,0,13,43,0,49,TUR
2018-12-01,7,7,1,0,2,7,TWN
2018-12-01,2,0,0,0,0,2,TZA
2018-12-01,14,5,3,6,0,20,UKR
2018-12-01,0,0,1,0,0,0,URY
2018-12-01,2276,45,1,565,5,2841,USA
2018-12-01,14,3,2,5,0,19,VEN
2018-12-01,1,0,0,0,0,1,VIR
2018-12-01,40,1,17,116,12,156,VNM
2018-12-01,0,0,1,0,0,0,VUT
2018-12-01,4,0,13,0,0,4,YEM
2018-12-01,1,0,3,1,0,2,ZAF
2019-01-01,1,0,0,0,0,1,ABW
2019-01-01,244,2,0,0,0,244,AGO
2019-01-01,0,1,0,0,0,0,ALB
2019-01-01,511,0,2,11,0,522,ARE
2019-01-01,0,0,1,0,0,0,ASM
2019-01-01,0,0,1,0,0,0,ATG
2019-01-01,61,2,33,57,0,118,AUS
2019-01-01,0,0,1,5,321,5,BEL
2019-01-01,7,0,0,0,0,7,BEN
2019-01-01,0,0,1,0,0,0,BES
2019-01-01,3,1,0,0,0,3,BGD
2019-01-01,1,0,0,0,0,1,BGR
2019-01-01,6,0,1,1,0,7,BHR
2019-01-01,0,0,3,4,0,4,BHS
2019-01-01,135,11,7,20,0,155,BRA
2019-01-01,123,4,0,0,0,123,BRN
2019-01-01,5,0,6,7,0,12,CAN
2019-01-01,0,0,2,0,0,0,CHL
2019-01-01,298,50,109,252,1385,550,CHN
2019-01-01,12,1,1,0,0,12,CIV
2019-01-01,74,0,0,0,0,74,CMR
2019-01-01,50,0,0,0,0,50,COD
2019-01-01,75,0,0,0,0,75,COG
2019-01-01,6,0,2,0,0,6,COL
2019-01-01,3,0,5,2,0,5,CUB
2019-01-01,22,18,2,31,1476,53,DEU
2019-01-01,2,0,1,0,0,2,DJI
2019-01-01,19,2,0,23,513,42,DNK
2019-01-01,0,0,1,0,0,0,DOM
2019-01-01,0,0,4,0,0,0,DZA
2019-01-01,10,1,3,0,0,10,ECU
2019-01-01,181,6,1,7,0,188,EGY
2019-01-01,0,0,4,0,0,0,ERI
2019-01-01,3,8,0,5,0,8,ESP
2019-01-01,0,0,0,1,0,1,EST
2019-01-01,0,0,1,52,6,52,FIN
2019-01-01,0,0,1,1,0,1,FJI
2019-01-01,0,0,2,25,0,25,FRA
2019-01-01,118,0,1,0,0,118,GAB
2019-01-01,177,10,4,18,2133,195,GBR
2019-01-01,1,0,0,0,0,1,GEO
2019-01-01,2,0,5,1,0,3,GHA
2019-01-01,0,0,3,2,0,2,GIN
2019-01-01,0,0,2,0,0,0,GMB
2019-01-01,0,0,2,8,0,8,GNB
2019-01-01,13,0,0,0,0,13,GNQ
2019-01-01,5,0,0,4,0,9,GRC
2019-01-01,0,0,1,0,0,0,GUF
2019-01-01,0,0,1,0,0,0,GUY
2019-01-01,16,0,0,3,0,19,HRV
2019-01-01,556,90,65,148,0,704,IDN
2019-01-01,183,3,36,15,0,198,IND
2019-01-01,2,0,1,3,7,5,IRL
2019-01-01,162,2,0,1,0,163,IRN
2019-01-01,1,0,0,9,0,10,IRQ
2019-01-01,0,0,0,2,0,2,ISL
2019-01-01,4,0,1,0,0,4,ISR
2019-01-01,101,8,3,6,0,107,ITA
2019-01-01,0,0,1,0,0,0,JAM
2019-01-01,0,0,0,1,0,1,JEY
2019-01-01,18,14,38,33,0,51,JPN
2019-01-01,0,0,3,0,0,0,KEN
2019-01-01,3,0,1,5,0,8,KHM
2019-01-01,6,0,57,52,12,58,KOR
2019-01-01,32,0,0,31,0,63,KWT
2019-01-01,0,0,1,0,0,0,LBN
2019-01-01,0,0,3,1,0,1,LBR
2019-01-01,11,0,1,0,0,11,LBY
2019-01-01,0,0,3,1,0,1,LKA
2019-01-01,1,0,0,0,0,1,LTU
2019-01-01,0,0,1,0,0,0,LVA
2019-01-01,0,0,1,0,0,0,MDG
2019-01-01,192,2,13,2,0,194,MEX
2019-01-01,4,5,17,9,0,13,MMR
2019-01-01,0,0,0,2,0,2,MOZ
2019-01-01,0,0,3,0,0,0,MRT
2019-01-01,327,58,54,48,0,375,MYS
2019-01-01,8,0,0,0,0,8,NAM
2019-01-01,0,0,0,1,0,1,NCL
2019-01-01,440,3,3,1,0,441,NGA
2019-01-01,0,0,2,2,0,2,NIC
2019-01-01,118,12,1,4,293,122,NLD
2019-01-01,19,0,0,7,1,26,NOR
2019-01-01,7,0,2,6,0,13,NZL
2019-01-01,17,0,11,3,0,20,None
2019-01-01,6,0,3,0,0,6,OMN
2019-01-01,0,0,2,0,0,0,PAK
2019-01-01,0,1,5,0,0,0,PAN
2019-01-01,96,1,5,1,0,97,PER
2019-01-01,7,0,12,34,0,41,PHL
2019-01-01,4,0,1,1,0,5,PNG
2019-01-01,9,3,0,5,3,14,POL
2019-01-01,1,0,2,3,0,4,PRK
2019-01-01,0,0,1,1,0,1,PRT
2019-01-01,164,0,2,3,0,167,QAT
2019-01-01,8,0,0,0,0,8,ROU
2019-01-01,8,2,6,4,0,12,RUS
2019-01-01,697,27,9,4,0,701,SAU
2019-01-01,3,0,0,0,0,3,SEN
2019-01-01,0,0,0,39,0,39,SGP
2019-01-01,0,0,1,0,0,0,SLB
2019-01-01,0,0,2,4,0,4,SLE
2019-01-01,0,0,1,1,0,1,SOM
2019-01-01,0,1,0,0,0,0,SUR
2019-01-01,0,0,1,47,65,47,SWE
2019-01-01,3,0,0,0,0,3,TGO
2019-01-01,420,1,16,165,0,585,THA
2019-01-01,3,0,0,0,0,3,TLS
2019-01-01,335,3,0,1,0,336,TTO
2019-01-01,14,16,1,1,0,15,TUN
2019-01-01,6,0,12,41,0,47,TUR
2019-01-01,7,7,1,0,2,7,TWN
2019-01-01,2,0,0,0,0,2,TZA
2019-01-01,14,5,3,6,0,20,UKR
2019-01-01,0,0,1,0,0,0,URY
2019-01-01,2285,46,1,558,5,2843,USA
2019-01-01,12,2,2,5,0,17,VEN
2019-01-01,1,0,0,0,0,1,VIR
2019-01-01,41,1,18,120,10,161,VNM
2019-01-01,0,0,1,0,0,0,VUT
2019-01-01,4,0,12,0,0,4,YEM
2019-01-01,1,0,3,1,0,2,ZAF
2019-02-01,1,0,0,0,0,1,ABW
2019-02-01,245,2,0,0,0,245,AGO
2019-02-01,0,1,0,0,0,0,ALB
2019-02-01,511,1,2,12,0,523,ARE
2019-02-01,0,0,1,0,0,0,ASM
2019-02-01,0,0,1,0,0,0,ATG
2019-02-01,64,2,32,61,0,125,AUS
2019-02-01,0,0,1,5,321,5,BEL
2019-02-01,7,0,0,0,0,7,BEN
2019-02-01,0,0,1,0,0,0,BES
2019-02-01,3,2,0,0,0,3,BGD
2019-02-01,1,0,0,0,0,1,BGR
2019-02-01,6,0,1,1,0,7,BHR
2019-02-01,0,0,4,4,0,4,BHS
2019-02-01,136,10,7,19,0,155,BRA
2019-02-01,129,3,0,0,0,129,BRN
2019-02-01,5,0,6,12,0,17,CAN
2019-02-01,0,0,2,0,0,0,CHL
2019-02-01,298,48,115,258,1424,556,CHN
2019-02-01,12,1,1,0,0,12,CIV
2019-02-01,76,0,0,0,0,76,CMR
2019-02-01,50,0,0,0,0,50,COD
2019-02-01,77,0,0,0,0,77,COG
2019-02-01,6,0,2,0,0,6,COL
2019-02-01,3,0,5,4,0,7,CUB
2019-02-01,22,18,2,32,1475,54,DEU
2019-02-01,2,0,1,0,0,2,DJI
2019-02-01,18,2,1,24,513,42,DNK
2019-02-01,0,0,1,0,0,0,DOM
2019-02-01,0,0,4,0,0,0,DZA
2019-02-01,11,1,4,0,0,11,ECU
2019-02-01,181,6,1,7,0,188,EGY
2019-02-01,0,0,4,0,0,0,ERI
2019-02-01,3,8,0,5,0,8,ESP
2019-02-01,0,0,0,1,0,1,EST
2019-02-01,0,0,0,47,6,47,FIN
2019-02-01,0,0,1,1,0,1,FJI
2019-02-01,0,0,2,26,0,26,FRA
2019-02-01,119,0,1,0,0,119,GAB
2019-02-01,176,10,3,16,2230,192,GBR
2019-02-01,1,0,0,0,0,1,GEO
2019-02-01,2,0,4,1,0,3,GHA
2019-02-01,0,0,3,1,0,1,GIN
2019-02-01,0,0,2,0,0,0,GMB
2019-02-01,0,0,1,5,0,5,GNB
2019-02-01,13,0,0,0,0,13,GNQ
2019-02-01,5,0,0,4,0,9,GRC
2019-02-01,0,0,1,0,0,0,GUF
2019-02-01,0,0,1,0,0,0,GUY
2019-02-01,16,0,0,3,0,19,HRV
2019-02-01,556,89,67,142,0,698,IDN
2019-02-01,181,3,34,18,0,199,IND
2019-02-01,3,0,1,3,7,6,IRL
2019-02-01,163,2,0,1,0,164,IRN
2019-02-01,1,0,0,8,0,9,IRQ
2019-02-01,0,0,0,2,0,2,ISL
2019-02-01,4,0,2,0,0,4,ISR
2019-02-01,102,8,3,5,0,107,ITA
2019-02-01,0,0,1,0,0,0,JAM
2019-02-01,0,0,0,1,0,1,JEY
2019-02-01,18,12,40,27,0,45,JPN
2019-02-01,0,0,3,0,0,0,KEN
2019-02-01,3,0,2,5,0,8,KHM
2019-02-01,6,0,53,57,12,63,KOR
2019-02-01,31,1,0,29,0,60,KWT
2019-02-01,0,0,1,0,0,0,LBN
2019-02-01,0,0,4,1,0,1,LBR
2019-02-01,11,0,1,0,0,11,LBY
2019-02-01,0,0,3,1,0,1,LKA
2019-02-01,1,0,0,0,0,1,LTU
2019-02-01,0,0,1,0,0,0,LVA
2019-02-01,0,0,1,0,0,0,MDG
2019-02-01,189,2,14,2,0,191,MEX
2019-02-01,4,5,17,10,0,14,MMR
2019-02-01,0,0,0,3,0,3,MOZ
2019-02-01,0,0,3,0,0,0,MRT
2019-02-01,331,60,63,55,0,386,MYS
2019-02-01,9,0,0,0,0,9,NAM
2019-02-01,0,0,0,1,0,1,NCL
2019-02-01,438,3,3,1,0,439,NGA
2019-02-01,0,0,2,2,0,2,NIC
2019-02-01,114,13,1,5,294,119,NLD
2019-02-01,18,0,0,7,1,25,NOR
2019-02-01,7,0,2,7,0,14,NZL
2019-02-01,16,0,10,3,0,19,None
2019-02-01,6,0,3,0,0,6,OMN
2019-02-01,0,0,2,0,0,0,PAK
2019-02-01,0,1,5,0,0,0,PAN
2019-02-01,94,1,7,0,0,94,PER
2019-02-01,7,0,11,38,0,45,PHL
2019-02-01,3,0,0,1,0,4,PNG
2019-02-01,9,3,0,5,3,14,POL
2019-02-01,1,0,3,3,0,4,PRK
2019-02-01,0,0,1,1,0,1,PRT
2019-02-01,163,0,2,3,0,166,QAT
2019-02-01,8,0,0,0,0,8,ROU
2019-02-01,9,3,4,4,0,13,RUS
2019-02-01,701,28,10,4,0,705,SAU
2019-02-01,3,0,0,0,0,3,SEN
2019-02-01,0,0,0,40,0,40,SGP
2019-02-01,0,0,1,0,0,0,SLB
2019-02-01,0,0,2,4,0,4,SLE
2019-02-01,0,0,1,1,0,1,SOM
2019-02-01,0,0,1,48,65,48,SWE
2019-02-01,3,0,0,0,0,3,TGO
2019-02-01,419,1,17,177,0,596,THA
2019-02-01,3,0,0,0,0,3,TLS
2019-02-01,333,3,0,1,0,334,TTO
2019-02-01,14,15,1,2,0,16,TUN
2019-02-01,6,0,14,43,0,49,TUR
2019-02-01,7,7,1,0,2,7,TWN
2019-02-01,2,0,0,0,0,2,TZA
2019-02-01,14,5,3,8,0,22,UKR
2019-02-01,0,0,1,0,0,0,URY
2019-02-01,2298,46,1,581,5,2879,USA
2019-02-01,16,3,2,5,0,21,VEN
2019-02-01,1,0,0,0,0,1,VIR
2019-02-01,43,0,18,122,13,165,VNM
2019-02-01,0,0,1,0,0,0,VUT
2019-02-01,3,0,12,0,0,3,YEM
2019-02-01,1,0,2,1,0,2,ZAF
2019-03-01,1,0,0,0,0,1,ABW
2019-03-01,246,2,0,0,0,246,AGO
2019-03-01,0,1,0,0,0,0,ALB
2019-03-01,512,1,2,12,0,524,ARE
2019-03-01,0,0,1,0,0,0,ASM
2019-03-01,0,0,1,0,0,0,ATG
2019-03-01,66,1,36,66,0,132,AUS
2019-03-01,0,0,1,5,321,5,BEL
2019-03-01,7,0,0,0,0,7,BEN
2019-03-01,0,0,1,0,0,0,BES
2019-03-01,2,2,0,0,0,2,BGD
2019-03-01,1,0,0,0,0,1,BGR
2019-03-01,7,0,1,1,0,8,BHR
